data_id,treat,age,education,black,hispanic,married,nodegree,re75,re78,re74
CPS1,0,35,12,0,0,1,0,15744.1,19390.73,19976.68
CPS1,0,42,12,0,0,1,0,14440.74,25564.67,13865.73
CPS1,0,39,12,0,0,1,0,13892.9,19378.91,16859.49
CPS1,0,30,14,1,0,1,0,9553.1611,12811.89,10278.31
CPS1,0,52,11,0,0,1,1,25243.551,25564.67,25062.939
CPS1,0,25,16,0,0,0,0,12945.82,10403.2,4723.792
CPS1,0,25,14,0,0,1,0,118.1613,0,0
CPS1,0,51,12,0,0,1,0,17946.189,17629.279,13152.56
CPS1,0,38,13,0,0,0,0,23163.189,25564.67,21318.779
CPS1,0,24,16,0,0,1,0,20748.051,21279.26,25787.869
CPS1,0,39,18,0,0,1,0,25243.551,14834.9,25862.32
CPS1,0,43,7,0,0,0,1,7970.5161,3354.439,8663.8779
CPS1,0,27,11,1,0,1,1,10306.89,15445.2,21982.971
CPS1,0,55,4,0,0,1,1,25243.551,0,3898.9409
CPS1,0,29,12,0,0,1,0,14036.13,13949.74,16802.67
CPS1,0,42,12,0,0,1,0,23311.789,21131.49,18850.109
CPS1,0,28,12,0,0,1,0,24894.439,25564.67,19381.07
CPS1,0,34,17,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,50,12,0,0,1,0,23612.561,25564.67,25862.32
CPS1,0,22,12,0,0,1,0,13488.29,13209.4,20062.891
CPS1,0,35,12,0,0,1,0,15262.5,20779.789,17506.051
CPS1,0,47,12,0,0,1,0,25243.551,25091.801,25862.32
CPS1,0,50,12,0,0,1,0,2866.3059,25564.67,15932.76
CPS1,0,44,11,0,0,1,1,12218.95,14419.66,7840.9858
CPS1,0,54,7,0,0,1,1,25243.551,0,21620.51
CPS1,0,52,12,0,0,1,0,17770.74,0,17363.02
CPS1,0,20,9,0,0,1,1,3122.323,5316.8599,3297.446
CPS1,0,20,12,0,0,1,0,10276.45,0,7588.2402
CPS1,0,25,12,0,1,1,0,15033.34,15649.12,13025.21
CPS1,0,24,11,1,0,1,1,6405.7739,20886.189,4935.3931
CPS1,0,43,16,0,1,1,0,0,0,4766.896
CPS1,0,29,10,1,0,1,1,11287.98,6281.8159,9275.1689
CPS1,0,20,12,1,0,1,0,8480.7578,8093.5078,5354.6758
CPS1,0,45,12,0,0,1,0,25241.76,21864.439,25862.32
CPS1,0,18,11,0,0,0,1,460.11292,9897.8135,0
CPS1,0,40,12,0,0,1,0,9361.5967,8805.7734,10399.79
CPS1,0,17,10,0,0,0,1,5473.0161,11718.37,1767.259
CPS1,0,48,4,0,0,1,1,17324.949,15227.97,18875.58
CPS1,0,20,10,0,0,1,1,2327.4189,2401.3059,4627.7881
CPS1,0,32,12,0,0,0,0,20282.561,25564.67,21373.641
CPS1,0,34,8,0,0,0,1,7651.8389,12068.59,10139.21
CPS1,0,54,7,1,0,1,1,23947.35,21322.119,17737.24
CPS1,0,48,0,1,0,1,1,13755.05,18227.76,16683.16
CPS1,0,28,9,0,0,1,1,14310.05,19126.221,16007.21
CPS1,0,34,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,20,11,1,0,0,1,3039.968,3375.127,2355.0391
CPS1,0,17,8,1,0,0,1,0,4520.3662,0
CPS1,0,29,12,0,0,1,0,20959.311,24313.039,20552.711
CPS1,0,31,14,0,0,1,0,13491.87,22742.211,20697.689
CPS1,0,34,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,41,3,1,0,1,1,4851.7739,0,3029.0259
CPS1,0,49,4,0,0,1,1,15865.84,19160.199,22298.42
CPS1,0,46,8,0,0,1,1,0,0,0
CPS1,0,32,9,0,0,1,1,18825.24,12634.56,15058.92
CPS1,0,31,12,0,0,1,0,6695.8062,5930.1172,4040.0081
CPS1,0,26,11,0,0,1,1,18470.76,20599.51,18052.68
CPS1,0,49,10,0,0,1,1,14780.9,16995.33,16242.32
CPS1,0,34,12,0,0,1,0,24753,25564.67,22850.93
CPS1,0,31,7,0,0,1,1,10820.71,14828.99,14514.25
CPS1,0,30,12,1,0,1,0,15228.48,23791.4,17314.039
CPS1,0,16,10,1,0,0,1,0,2880.0891,0
CPS1,0,25,12,1,0,1,0,14014.65,6796.0649,21667.529
CPS1,0,22,11,0,0,1,1,1967.5649,10768.19,8121.1611
CPS1,0,21,13,0,0,1,0,8729.6133,14870.36,5121.5229
CPS1,0,25,10,0,0,1,1,12557.32,3289.4189,11704.66
CPS1,0,32,12,1,0,1,0,20547.529,24092.85,25492.02
CPS1,0,39,9,0,0,0,1,537.0968,5752.79,11230.52
CPS1,0,38,7,0,0,1,1,3498.29,14393.06,10037.32
CPS1,0,37,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,31,12,0,0,1,0,8457.4844,12751.3,0
CPS1,0,35,10,0,0,1,1,2128.6941,11082.95,6508.6841
CPS1,0,46,3,0,0,1,1,3774,2365.8401,1302.912
CPS1,0,24,14,0,0,1,0,4268.1289,7288.147,4951.0669
CPS1,0,24,12,0,0,1,0,16773.529,20323.17,17508.01
CPS1,0,29,12,0,0,1,0,15992.95,18773.039,17989.99
CPS1,0,42,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,18,11,0,0,0,1,1641.726,12189.77,517.2464
CPS1,0,46,12,0,0,1,0,18134.18,23893.359,25862.32
CPS1,0,38,12,0,0,0,0,25243.551,25063.721,25862.32
CPS1,0,47,9,0,0,1,1,19632.68,19767.551,21741.98
CPS1,0,53,7,0,0,1,1,18488.66,18690.289,20825.051
CPS1,0,30,16,0,0,0,0,14442.53,22358,15542.86
CPS1,0,45,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,20,12,0,0,0,0,10677.48,14147.75,9418.1963
CPS1,0,31,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,30,12,0,0,1,0,17432.369,19912.369,18567.971
CPS1,0,25,17,0,0,1,0,17849.52,0,10462.48
CPS1,0,20,13,0,0,0,0,2352.4839,0,0
CPS1,0,23,17,0,0,0,0,2214.6289,25564.67,0
CPS1,0,28,16,0,0,0,0,10851.15,13249.3,9970.709
CPS1,0,21,12,0,0,1,0,24971.42,8009.2778,19708.26
CPS1,0,31,12,0,0,1,0,2477.8059,0,0
CPS1,0,24,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,45,12,0,0,1,0,0,0,0
CPS1,0,24,12,0,0,0,0,14306.47,17964.721,11438.2
CPS1,0,22,14,0,0,0,0,2801.855,1703.819,8877.4385
CPS1,0,25,9,0,1,1,1,17752.84,23157.449,17754.881
CPS1,0,27,12,0,0,1,0,23587.5,25564.67,24212.619
CPS1,0,34,16,1,0,1,0,24747.631,0,23164.41
CPS1,0,45,18,1,0,1,0,25243.551,25564.67,25862.32
CPS1,0,51,12,0,0,1,0,15282.19,15989,14392.77
CPS1,0,26,16,0,0,1,0,16052.03,11072.61,16593.029
CPS1,0,45,12,0,1,1,0,19779.48,2738.2271,20474.34
CPS1,0,42,16,0,1,1,0,10835.03,25564.67,15358.69
CPS1,0,50,7,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,43,12,0,0,1,0,19550.32,21211.289,21395.189
CPS1,0,47,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,31,12,0,0,1,0,14668.11,15384.61,17096.561
CPS1,0,27,14,1,0,0,0,0,10122.43,0
CPS1,0,51,10,1,0,1,1,16650,0,15078.52
CPS1,0,54,15,0,0,1,0,11495.66,19426.189,9837.4785
CPS1,0,50,12,0,0,1,0,25146.869,25564.67,23419.119
CPS1,0,21,9,0,0,0,1,12534.05,0,5436.9648
CPS1,0,26,14,0,0,1,0,0,0,154.7821
CPS1,0,37,12,0,0,1,0,17376.869,25326.76,11908.42
CPS1,0,23,10,0,0,1,1,12227.9,11103.64,21252.17
CPS1,0,53,9,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,19,10,0,0,0,1,1074.194,0,31.34827
CPS1,0,50,12,0,0,1,0,20257.5,25564.67,25862.32
CPS1,0,30,8,0,1,1,1,12824.08,7432.9648,12625.52
CPS1,0,29,9,0,0,1,1,19115.27,21950.15,9870.7861
CPS1,0,46,9,0,0,0,1,2255.8059,21226.061,5850.3711
CPS1,0,49,12,0,0,1,0,0,0,0
CPS1,0,19,13,0,0,1,0,5630.5649,25564.67,0
CPS1,0,24,18,0,0,0,0,9458.2744,25564.67,0
CPS1,0,29,18,1,0,0,0,25243.551,25564.67,0
CPS1,0,26,12,0,0,1,0,13352.23,11309.04,11161.94
CPS1,0,48,7,0,0,1,1,25243.551,23789.92,25862.32
CPS1,0,36,12,0,0,1,0,15624.15,0,17364.98
CPS1,0,43,13,0,0,1,0,0,0,493.7352
CPS1,0,42,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,29,16,0,0,1,0,2495.71,20884.711,12944.88
CPS1,0,25,12,1,0,1,0,4595.7578,12220.8,5627.0142
CPS1,0,40,12,1,0,0,0,15398.56,15631.39,17069.131
CPS1,0,16,9,1,0,0,1,0,4041.582,0
CPS1,0,31,7,0,0,1,1,10000.74,12036.08,6338.228
CPS1,0,24,11,1,0,1,1,3553.79,6516.7739,16326.57
CPS1,0,24,13,1,0,1,0,15402.15,20772.4,15672.18
CPS1,0,19,11,0,0,0,1,1255.016,7277.8032,1763.34
CPS1,0,26,14,1,0,1,0,17860.26,20558.131,18601.279
CPS1,0,19,11,1,0,0,1,5503.4521,10842.08,1381.283
CPS1,0,43,12,0,0,1,0,17996.32,19664.109,19334.039
CPS1,0,19,13,0,0,0,0,9057.2422,16265.34,4353.4912
CPS1,0,18,12,0,0,0,0,2372.177,5389.269,2835.0591
CPS1,0,31,17,0,0,1,0,20216.32,25442.02,20102.08
CPS1,0,43,5,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,23,12,0,0,1,0,11762.42,0,13799.12
CPS1,0,22,12,1,0,1,0,10310.47,8517.6162,10288.11
CPS1,0,37,8,1,0,0,1,0,648.72198,0
CPS1,0,55,7,0,0,0,1,9404.5654,9970.2207,13099.66
CPS1,0,31,11,1,0,1,1,0,0,6606.6479
CPS1,0,41,11,0,0,1,1,7680.4839,20429.57,9716.0039
CPS1,0,26,12,0,0,1,0,11619.19,17837.641,16606.75
CPS1,0,49,10,0,0,1,1,17634.68,25564.67,19298.779
CPS1,0,44,12,0,0,1,0,21331.689,25564.67,21728.27
CPS1,0,31,12,0,0,0,0,16007.27,17413.529,16904.551
CPS1,0,53,7,0,0,1,1,22790.811,18165.689,23317.23
CPS1,0,31,12,0,0,0,0,0,0,0
CPS1,0,31,13,0,0,0,0,57.290321,277.81259,1402.835
CPS1,0,37,7,0,0,1,1,9853.9346,11957.76,17719.609
CPS1,0,55,16,0,0,1,0,25243.551,22349.141,25862.32
CPS1,0,18,8,0,0,0,1,0,65.019974,1144.212
CPS1,0,22,12,0,0,1,0,19516.311,16594.869,9794.375
CPS1,0,53,12,0,0,1,0,19319.369,19204.529,15495.84
CPS1,0,45,8,0,0,1,1,12517.94,0,13507.19
CPS1,0,55,14,0,0,1,0,10344.48,9216.5811,13526.78
CPS1,0,48,9,0,0,1,1,7814.7578,4071.137,12987.98
CPS1,0,26,13,0,0,1,0,13212.58,15819.06,15550.7
CPS1,0,43,8,0,0,1,1,0,0,0
CPS1,0,19,9,0,0,0,1,5823.9189,690.09833,1998.452
CPS1,0,18,8,0,0,0,1,1462.694,6906.894,581.90222
CPS1,0,31,9,0,0,1,1,16598.08,23560.869,21015.1
CPS1,0,21,12,0,0,1,0,5521.355,164.0276,7797.8818
CPS1,0,28,12,0,0,1,0,13332.53,13874.37,13305.38
CPS1,0,22,14,0,0,1,0,12149.13,6278.8599,7311.9839
CPS1,0,23,14,0,0,1,0,6910.645,25564.67,14298.73
CPS1,0,28,17,0,1,0,0,0,0,0
CPS1,0,36,7,0,1,1,1,12124.06,13507.9,12492.29
CPS1,0,29,7,0,1,0,1,11646.05,10942.57,12649.03
CPS1,0,16,10,0,1,0,1,956.03229,4165.7109,0
CPS1,0,26,13,0,0,1,0,17620.35,19380.381,14294.81
CPS1,0,52,12,0,0,1,0,25243.551,20964.51,10864.13
CPS1,0,28,9,0,0,1,1,0,0,0
CPS1,0,19,12,0,0,1,0,18665.9,15414.17,6847.6372
CPS1,0,25,16,0,0,1,0,10321.21,11812.95,10681.92
CPS1,0,18,12,0,0,0,0,8294.5654,0,2213.9709
CPS1,0,42,16,0,0,1,0,0,0,0
CPS1,0,32,12,0,0,1,0,17031.34,22703.789,15593.8
CPS1,0,24,12,0,0,1,0,13431,13191.67,12511.88
CPS1,0,36,12,0,0,1,0,19553.9,19647.85,19322.289
CPS1,0,53,7,0,0,1,1,1213.839,1638.799,4508.2729
CPS1,0,36,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,48,14,0,0,1,0,0,0,0
CPS1,0,33,13,0,0,1,0,14172.19,24555.381,9835.5186
CPS1,0,39,12,0,0,1,0,18187.891,18982.881,18234.9
CPS1,0,29,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,27,16,0,0,1,0,21408.68,24781.471,21595.039
CPS1,0,26,12,0,0,1,0,5607.29,22579.66,8953.8486
CPS1,0,48,6,0,0,1,1,13887.53,19842.91,15783.85
CPS1,0,21,12,0,0,0,0,20558.27,22425.98,7051.4009
CPS1,0,55,12,0,0,1,0,16716.24,11867.62,5509.458
CPS1,0,28,11,0,0,1,1,0,15892.95,4563.1318
CPS1,0,52,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,18,12,0,0,0,0,4837.4521,13445.83,21.551929
CPS1,0,22,9,0,1,1,1,7904.2739,11526.27,11136.47
CPS1,0,25,12,1,0,1,0,13817.71,13227.13,14996.23
CPS1,0,19,6,1,0,0,1,0,14998.92,1955.348
CPS1,0,39,12,0,0,0,0,17027.76,16719,17956.68
CPS1,0,52,5,1,0,1,1,3652.2581,3649.9851,3477.699
CPS1,0,43,12,0,0,1,0,19842.15,25564.67,25862.32
CPS1,0,25,12,0,1,1,0,4762.2578,379.7757,8746.167
CPS1,0,36,13,0,0,1,0,25243.551,25564.67,21922.24
CPS1,0,24,13,0,0,1,0,11984.42,23755.93,20319.561
CPS1,0,53,4,0,0,1,1,12979.84,0,14379.06
CPS1,0,32,16,0,0,0,0,25243.551,25564.67,25862.32
CPS1,0,46,2,0,1,1,1,8629.3555,8857.4932,8473.8291
CPS1,0,17,10,0,1,0,1,1453.7419,6918.7158,0
CPS1,0,30,15,0,0,1,0,8154.9189,23908.141,7978.1338
CPS1,0,44,13,0,0,1,0,11023.02,9284.5557,10096.1
CPS1,0,48,9,0,1,1,1,286.4516,0,0
CPS1,0,27,13,0,0,1,0,12165.24,19878.381,12002.47
CPS1,0,53,12,0,0,1,0,9667.7422,3830.2671,10580.04
CPS1,0,48,10,0,0,1,1,6361.0161,1442.261,4823.7148
CPS1,0,26,12,0,0,1,0,15962.52,25564.67,25862.32
CPS1,0,37,12,1,0,1,0,19722.189,25564.67,20488.051
CPS1,0,21,8,0,0,1,1,3573.4839,13846.3,6800.6152
CPS1,0,23,8,0,0,1,1,166.5,0,33.307541
CPS1,0,30,12,0,0,1,0,3806.2261,2942.1541,8207.3691
CPS1,0,28,13,0,0,1,0,15550.74,10908.58,6659.5479
CPS1,0,22,11,0,0,0,1,914.8548,6704.4448,2043.515
CPS1,0,40,9,0,0,1,1,14859.68,17409.1,14878.67
CPS1,0,29,16,0,0,1,0,12813.34,23444.131,4882.4932
CPS1,0,27,12,0,0,0,0,17342.85,17648.49,17758.789
CPS1,0,20,12,0,0,0,0,13235.85,15366.88,12568.7
CPS1,0,19,9,0,0,1,1,6362.8062,7862.9829,5793.5518
CPS1,0,30,12,0,0,1,0,14453.27,15074.29,14163.54
CPS1,0,23,10,1,0,1,1,8437.79,8697.8994,7421.7031
CPS1,0,50,12,0,0,0,0,15224.9,0,18593.439
CPS1,0,53,10,0,1,0,1,1489.548,13170.98,7878.2119
CPS1,0,53,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,18,12,0,0,0,0,7417.3062,25564.67,5556.481
CPS1,0,17,10,0,0,0,1,4391.6611,4873.542,0
CPS1,0,47,12,0,0,1,0,9538.8389,664.97699,14392.77
CPS1,0,22,16,0,0,0,0,1713.339,13064.58,6130.5459
CPS1,0,16,10,0,0,0,1,0,3041.1609,0
CPS1,0,26,12,0,0,1,0,18608.609,25564.67,18854.02
CPS1,0,28,14,0,0,1,0,23970.631,25564.67,24322.34
CPS1,0,19,12,0,0,0,0,707.17743,10576.09,256.664
CPS1,0,32,18,0,0,1,0,8427.0479,12508.96,5785.7148
CPS1,0,23,12,0,0,1,0,3213.6289,5535.564,7856.6602
CPS1,0,28,14,0,0,1,0,19303.26,25564.67,23276.09
CPS1,0,50,2,0,0,0,1,2826.9189,25530.68,0
CPS1,0,38,10,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,27,12,0,0,1,0,25243.551,25564.67,19073.461
CPS1,0,46,9,0,1,1,1,22849.891,25564.67,20033.5
CPS1,0,21,12,0,1,0,0,0,0,7153.2832
CPS1,0,51,12,0,0,1,0,22246.551,23166.32,15662.38
CPS1,0,21,14,0,0,0,0,1083.145,14249.72,10505.59
CPS1,0,50,12,0,1,1,0,0,0,0
CPS1,0,52,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,30,17,0,0,1,0,25243.551,25564.67,24343.891
CPS1,0,29,14,0,0,0,0,14286.77,18314.939,10928.79
CPS1,0,19,12,0,0,0,0,526.3548,1477.7271,0
CPS1,0,42,11,0,1,1,1,0,2429.3821,756.27698
CPS1,0,18,12,0,0,0,0,3079.355,0,2825.2629
CPS1,0,37,16,0,0,1,0,7716.29,0,0
CPS1,0,44,13,0,0,0,0,14227.69,16494.381,13158.44
CPS1,0,28,12,1,0,0,0,2255.8059,7310.313,6285.3281
CPS1,0,18,13,0,1,0,0,2946.8711,10508.11,481.97961
CPS1,0,26,14,0,1,0,0,22516.891,17320.43,12570.66
CPS1,0,29,12,0,1,0,0,16483.5,25564.67,16828.141
CPS1,0,48,12,0,1,0,0,22608.189,23665.789,22586.43
CPS1,0,39,12,0,0,0,0,22921.5,25564.67,23879.539
CPS1,0,26,18,0,0,0,0,19645.211,22799.84,19261.551
CPS1,0,25,15,1,0,0,0,0,0,242.9491
CPS1,0,28,17,1,0,0,0,239.9032,984.16589,0
CPS1,0,52,9,1,0,1,1,0,0,3064.293
CPS1,0,44,7,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,18,11,0,0,0,1,272.129,25564.67,766.0733
CPS1,0,20,12,1,0,0,0,0,0,1800.566
CPS1,0,50,13,1,0,1,0,8516.5654,17314.52,11169.78
CPS1,0,22,12,1,0,1,0,15984,1615.155,15570.29
CPS1,0,26,12,1,0,1,0,21052.4,21552.641,20266.66
CPS1,0,45,12,0,0,1,0,25243.551,22337.311,25862.32
CPS1,0,20,14,0,0,0,0,2834.0811,2012.6639,0
CPS1,0,33,14,0,0,1,0,13964.52,20766.49,8816.7012
CPS1,0,21,12,0,0,1,0,8835.2422,14851.15,8785.3516
CPS1,0,34,14,0,0,1,0,25243.551,20670.439,25862.32
CPS1,0,43,18,0,0,1,0,0,0,0
CPS1,0,33,13,0,1,1,0,0,0,0
CPS1,0,49,15,0,0,1,0,25175.52,0,17035.82
CPS1,0,29,14,0,0,0,0,14449.69,25564.67,25862.32
CPS1,0,29,16,0,0,0,0,449.371,25564.67,22688.311
CPS1,0,23,12,0,0,0,0,25243.551,25564.67,25862.32
CPS1,0,51,12,0,0,0,0,25243.551,16943.609,25862.32
CPS1,0,26,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,20,12,0,1,1,0,2574.4839,0,4320.1831
CPS1,0,51,9,0,1,1,1,25243.551,25564.67,25862.32
CPS1,0,34,12,1,0,1,0,22361.131,25034.17,24426.18
CPS1,0,38,12,1,0,1,0,10346.27,8121.585,18912.801
CPS1,0,52,8,0,0,1,1,0,0,0
CPS1,0,55,3,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,32,13,0,0,1,0,524.56451,15353.58,12553.02
CPS1,0,36,12,0,0,1,0,0,12188.29,385.97559
CPS1,0,54,13,0,0,1,0,0,0,0
CPS1,0,25,12,0,1,1,0,12039.92,0,12392.36
CPS1,0,53,12,0,0,1,0,24742.26,25564.67,25738.891
CPS1,0,22,15,0,0,0,0,17.903231,3877.5549,1477.287
CPS1,0,17,10,0,0,0,1,1972.9351,0,309.56421
CPS1,0,35,16,1,0,1,0,0,0,658.3136
CPS1,0,17,10,1,0,0,1,0,1053.619,0
CPS1,0,46,12,0,0,1,0,25243.551,20190.18,25862.32
CPS1,0,21,12,0,1,1,0,12838.4,18739.051,10783.8
CPS1,0,18,11,0,1,0,1,209.4677,1770.316,946.32593
CPS1,0,25,16,1,0,0,0,25243.551,25564.67,21630.311
CPS1,0,28,12,0,0,0,0,11467.02,13503.47,4159.5229
CPS1,0,42,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,30,14,0,0,1,0,7755.6768,24941.07,25862.32
CPS1,0,46,14,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,34,15,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,32,18,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,41,12,0,0,0,0,22547.32,25564.67,23779.619
CPS1,0,18,10,0,0,0,1,5465.855,11419.87,0
CPS1,0,23,16,0,0,0,0,15015.44,21041.35,7059.2378
CPS1,0,25,13,1,0,1,0,16726.98,21329.51,11242.27
CPS1,0,29,18,0,0,0,0,0,0,25862.32
CPS1,0,32,14,0,0,0,0,10507.4,25564.67,13599.27
CPS1,0,25,12,0,0,1,0,20006.85,19315.359,20554.67
CPS1,0,23,13,0,0,1,0,10437.58,0,9455.4219
CPS1,0,27,15,1,0,1,0,5759.4678,264.51309,11351.99
CPS1,0,33,16,0,0,0,0,25243.551,25564.67,19034.279
CPS1,0,55,8,0,0,1,1,25016.18,25564.67,24040.199
CPS1,0,28,16,0,0,1,0,25243.551,15352.1,25862.32
CPS1,0,36,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,27,16,0,0,1,0,0,6649.77,0
CPS1,0,41,18,0,0,1,0,11388.24,10918.92,10948.38
CPS1,0,16,10,0,0,0,1,560.37097,1912.178,0
CPS1,0,31,14,0,0,1,0,25243.551,5172.043,25862.32
CPS1,0,48,15,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,55,15,0,0,1,0,25243.551,25564.67,24608.391
CPS1,0,24,12,0,0,0,0,8061.8232,19862.119,21718.471
CPS1,0,50,12,0,0,1,0,25243.551,25564.67,25666.4
CPS1,0,24,14,0,0,1,0,447.5806,9553.502,10239.13
CPS1,0,23,12,0,0,0,0,7279.4521,25564.67,10552.61
CPS1,0,37,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,29,18,0,0,1,0,25243.551,0,25862.32
CPS1,0,53,12,0,0,1,0,18658.74,15059.51,10693.68
CPS1,0,47,12,1,0,1,0,0,0,0
CPS1,0,51,3,0,1,1,1,11964.73,12605.01,13246.6
CPS1,0,55,15,0,0,1,0,0,0,0
CPS1,0,35,13,1,0,1,0,25243.551,25564.67,19700.43
CPS1,0,47,12,0,0,1,0,23161.4,22785.07,25862.32
CPS1,0,52,8,0,1,1,1,19099.16,25564.67,25717.34
CPS1,0,20,12,0,0,0,0,10502.03,15290.04,9719.9229
CPS1,0,28,12,0,0,1,0,15534.63,17707.6,25862.32
CPS1,0,19,13,0,0,0,0,4266.3389,4628.2402,5264.5498
CPS1,0,50,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,28,18,0,0,0,0,25243.551,23275.67,25680.109
CPS1,0,44,11,0,0,1,1,12340.69,2158.959,24723.99
CPS1,0,23,13,0,0,1,0,12494.66,0,7292.3911
CPS1,0,30,12,0,0,1,0,0,3104.7041,13624.74
CPS1,0,38,7,0,1,1,1,16521.1,13952.69,15527.19
CPS1,0,29,12,0,0,1,0,11065.98,9430.8506,11220.72
CPS1,0,27,13,0,0,1,0,25243.551,44.331799,25862.32
CPS1,0,17,9,0,1,0,1,10348.06,10253.94,10883.73
CPS1,0,16,9,0,0,0,1,565.74188,4474.5562,0
CPS1,0,32,16,0,0,0,0,25243.551,25564.67,23987.301
CPS1,0,45,13,0,0,1,0,15407.52,0,10603.55
CPS1,0,28,12,0,0,1,0,25243.551,25564.67,24520.221
CPS1,0,32,17,0,0,0,0,25243.551,25564.67,25862.32
CPS1,0,40,10,0,1,1,1,11792.85,10573.13,7339.4131
CPS1,0,46,16,0,0,0,0,25243.551,12860.65,25862.32
CPS1,0,29,14,0,0,0,0,25243.551,21098.98,25862.32
CPS1,0,17,11,0,0,0,1,6411.145,5265.1401,871.87372
CPS1,0,17,11,0,0,0,1,1188.774,5588.7622,664.19141
CPS1,0,26,17,0,0,1,0,15640.26,25564.67,12382.57
CPS1,0,27,14,0,0,1,0,594.38708,472.8725,14388.86
CPS1,0,25,14,0,0,1,0,21652.16,24242.1,18795.25
CPS1,0,40,13,0,0,1,0,19086.631,15516.13,21518.631
CPS1,0,20,13,0,0,0,0,1596.968,221.659,2929.104
CPS1,0,38,13,0,0,1,0,20164.4,20281.801,13360.24
CPS1,0,41,15,0,0,1,0,6563.3232,24647,25862.32
CPS1,0,16,8,0,0,0,1,0,0,0
CPS1,0,24,12,0,0,0,0,4935.9189,0,9988.3418
CPS1,0,21,11,0,0,0,1,4921.5972,812.74957,6444.0288
CPS1,0,34,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,31,14,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,26,12,0,0,1,0,16895.27,18613.439,18650.26
CPS1,0,26,12,0,0,1,0,5315.4678,22479.18,4970.6602
CPS1,0,32,10,0,0,1,1,12245.81,25564.67,0
CPS1,0,35,12,0,0,1,0,25243.551,25564.67,24308.619
CPS1,0,22,12,0,0,1,0,18669.48,19479.391,25862.32
CPS1,0,28,12,0,0,1,0,25243.551,19649.33,15186.28
CPS1,0,25,12,1,0,1,0,0,614.73431,6620.3628
CPS1,0,48,13,0,0,0,0,0,6562.584,256.664
CPS1,0,47,7,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,20,11,0,0,0,1,2076.7739,12065.64,1110.9041
CPS1,0,19,12,0,0,0,0,1145.806,17920.391,0
CPS1,0,54,12,0,0,1,0,0,0,0
CPS1,0,28,16,0,0,1,0,25243.551,25564.67,15051.09
CPS1,0,44,12,0,0,1,0,25243.551,18854.311,25862.32
CPS1,0,27,12,0,1,1,0,20635.26,25564.67,24220.461
CPS1,0,45,8,0,1,1,1,18386.609,25499.65,19637.73
CPS1,0,19,12,0,1,0,0,3931.5481,17813.99,2560.762
CPS1,0,18,12,0,0,0,0,0,8795.4287,0
CPS1,0,48,12,0,0,1,0,0,1491.026,0
CPS1,0,39,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,25,17,0,0,0,0,25243.551,25564.67,25862.32
CPS1,0,23,14,0,0,0,0,11977.26,25320.84,11929.98
CPS1,0,26,14,0,0,0,0,159.3387,2919.988,0
CPS1,0,22,14,0,0,0,0,6831.8711,19563.619,14733.69
CPS1,0,31,16,0,0,1,0,16171.98,13886.2,13111.41
CPS1,0,28,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,31,16,0,0,1,0,22423.789,25564.67,21416.75
CPS1,0,41,17,0,0,1,0,25243.551,19300.59,25862.32
CPS1,0,29,17,0,0,1,0,21720.189,25564.67,21075.83
CPS1,0,31,12,0,0,1,0,19831.4,21310.289,18526.83
CPS1,0,17,11,0,0,0,1,114.5806,11226.29,0
CPS1,0,27,12,0,0,0,0,0,0,7411.9058
CPS1,0,23,17,0,0,1,0,7949.0322,22309.24,7723.4302
